REGION,TECHNOLOGY,YEAR,VALUE
R1,PWRCCGNPLXX00,2031,26.25
R1,PWRCCGNPLXX00,2032,26.25
R1,PWRCCGNPLXX00,2033,26.25
R1,PWRCCGNPLXX00,2034,26.25
R1,PWRCCGNPLXX00,2035,26.25
R1,PWRCCGNPLXX00,2036,26.25
R1,PWRCCGNPLXX00,2037,26.25
R1,PWRCCGNPLXX00,2038,26.25
R1,PWRCCGNPLXX00,2039,26.25
R1,PWRCCGNPLXX00,2040,26.25
R1,PWRCCGNPLXX00,2041,26.25
R1,PWRCCGNPLXX00,2042,26.25
R1,PWRCCGNPLXX00,2043,26.25
R1,PWRCCGNPLXX00,2044,26.25
R1,PWRCCGNPLXX00,2045,26.25
R1,PWRCCGNPLXX00,2046,26.25
R1,PWRCCGNPLXX00,2047,26.25
R1,PWRCCGNPLXX00,2048,26.25
R1,PWRCCGNPLXX00,2049,26.25
R1,PWRCCGNPLXX00,2050,26.25
R1,PWRCCGNPLXX00,2051,26.25
R1,PWRCCGNPLXX00,2052,26.25
R1,PWRCCGNPLXX00,2053,26.25
R1,PWRCCGNPLXX00,2054,26.25
R1,PWRCCGNPLXX00,2055,26.25
R1,PWRCCGNPLXX00,2056,26.25
R1,PWRCCGNPLXX00,2057,26.25
R1,PWRCCGNPLXX00,2058,26.25
R1,PWRCCGNPLXX00,2059,26.25
R1,PWRCCGNPLXX00,2060,26.25
R1,PWRCCGNPLXX00,2061,26.25
R1,PWRCCGNPLXX00,2062,26.25
R1,PWRCCGNPLXX00,2063,26.25
R1,PWRCCGNPLXX00,2064,26.25
R1,PWRCCGNPLXX00,2065,26.25
R1,PWRCCGNPLXX00,2066,26.25
R1,PWRCCGNPLXX00,2067,26.25
R1,PWRCCGNPLXX00,2068,26.25
R1,PWRCCGNPLXX00,2069,26.25
R1,PWRCCGNPLXX00,2070,26.25
R1,PWRCCGNPLXX01,2020,26.25
R1,PWRCCGNPLXX01,2021,26.25
R1,PWRCCGNPLXX01,2022,26.25
R1,PWRCCGNPLXX01,2023,26.25
R1,PWRCCGNPLXX01,2024,26.25
R1,PWRCCGNPLXX01,2025,26.25
R1,PWRCCGNPLXX01,2026,26.25
R1,PWRCCGNPLXX01,2027,26.25
R1,PWRCCGNPLXX01,2028,26.25
R1,PWRCCGNPLXX01,2029,26.25
R1,PWRCCGNPLXX01,2030,26.25
R1,PWRCCGNPLXX01,2031,26.25
R1,PWRCCGNPLXX01,2032,26.25
R1,PWRCCGNPLXX01,2033,26.25
R1,PWRCCGNPLXX01,2034,26.25
R1,PWRCCGNPLXX01,2035,26.25
R1,PWRCCGNPLXX01,2036,26.25
R1,PWRCCGNPLXX01,2037,26.25
R1,PWRCCGNPLXX01,2038,26.25
R1,PWRCCGNPLXX01,2039,26.25
R1,PWRCCGNPLXX01,2040,26.25
R1,PWRCCGNPLXX01,2041,26.25
R1,PWRCCGNPLXX01,2042,26.25
R1,PWRCCGNPLXX01,2043,26.25
R1,PWRCCGNPLXX01,2044,26.25
R1,PWRCCGNPLXX01,2045,26.25
R1,PWRCCGNPLXX01,2046,26.25
R1,PWRCCGNPLXX01,2047,26.25
R1,PWRCCGNPLXX01,2048,26.25
R1,PWRCCGNPLXX01,2049,26.25
R1,PWRCCGNPLXX01,2050,26.25
R1,PWRCCGNPLXX01,2051,26.25
R1,PWRCCGNPLXX01,2052,26.25
R1,PWRCCGNPLXX01,2053,26.25
R1,PWRCCGNPLXX01,2054,26.25
R1,PWRCCGNPLXX01,2055,26.25
R1,PWRCCGNPLXX01,2056,26.25
R1,PWRCCGNPLXX01,2057,26.25
R1,PWRCCGNPLXX01,2058,26.25
R1,PWRCCGNPLXX01,2059,26.25
R1,PWRCCGNPLXX01,2060,26.25
R1,PWRCCGNPLXX01,2061,26.25
R1,PWRCCGNPLXX01,2062,26.25
R1,PWRCCGNPLXX01,2063,26.25
R1,PWRCCGNPLXX01,2064,26.25
R1,PWRCCGNPLXX01,2065,26.25
R1,PWRCCGNPLXX01,2066,26.25
R1,PWRCCGNPLXX01,2067,26.25
R1,PWRCCGNPLXX01,2068,26.25
R1,PWRCCGNPLXX01,2069,26.25
R1,PWRCCGNPLXX01,2070,26.25
R1,PWRCOANPLXX01,2020,50
R1,PWRCOANPLXX01,2021,50
R1,PWRCOANPLXX01,2022,50
R1,PWRCOANPLXX01,2023,50
R1,PWRCOANPLXX01,2024,50
R1,PWRCOANPLXX01,2025,50
R1,PWRCOANPLXX01,2026,50
R1,PWRCOANPLXX01,2027,50
R1,PWRCOANPLXX01,2028,50
R1,PWRCOANPLXX01,2029,50
R1,PWRCOANPLXX01,2030,50
R1,PWRCOANPLXX01,2031,50
R1,PWRCOANPLXX01,2032,50
R1,PWRCOANPLXX01,2033,50
R1,PWRCOANPLXX01,2034,50
R1,PWRCOANPLXX01,2035,50
R1,PWRCOANPLXX01,2036,50
R1,PWRCOANPLXX01,2037,50
R1,PWRCOANPLXX01,2038,50
R1,PWRCOANPLXX01,2039,50
R1,PWRCOANPLXX01,2040,50
R1,PWRCOANPLXX01,2041,50
R1,PWRCOANPLXX01,2042,50
R1,PWRCOANPLXX01,2043,50
R1,PWRCOANPLXX01,2044,50
R1,PWRCOANPLXX01,2045,50
R1,PWRCOANPLXX01,2046,50
R1,PWRCOANPLXX01,2047,50
R1,PWRCOANPLXX01,2048,50
R1,PWRCOANPLXX01,2049,50
R1,PWRCOANPLXX01,2050,50
R1,PWRCOANPLXX01,2051,50
R1,PWRCOANPLXX01,2052,50
R1,PWRCOANPLXX01,2053,50
R1,PWRCOANPLXX01,2054,50
R1,PWRCOANPLXX01,2055,50
R1,PWRCOANPLXX01,2056,50
R1,PWRCOANPLXX01,2057,50
R1,PWRCOANPLXX01,2058,50
R1,PWRCOANPLXX01,2059,50
R1,PWRCOANPLXX01,2060,50
R1,PWRCOANPLXX01,2061,50
R1,PWRCOANPLXX01,2062,50
R1,PWRCOANPLXX01,2063,50
R1,PWRCOANPLXX01,2064,50
R1,PWRCOANPLXX01,2065,50
R1,PWRCOANPLXX01,2066,50
R1,PWRCOANPLXX01,2067,50
R1,PWRCOANPLXX01,2068,50
R1,PWRCOANPLXX01,2069,50
R1,PWRCOANPLXX01,2070,50
R1,PWRCOGNPLXX01,2020,37.5
R1,PWRCOGNPLXX01,2021,37.5
R1,PWRCOGNPLXX01,2022,37.5
R1,PWRCOGNPLXX01,2023,37.5
R1,PWRCOGNPLXX01,2024,37.5
R1,PWRCOGNPLXX01,2025,37.5
R1,PWRCOGNPLXX01,2026,37.5
R1,PWRCOGNPLXX01,2027,37.5
R1,PWRCOGNPLXX01,2028,37.5
R1,PWRCOGNPLXX01,2029,37.5
R1,PWRCOGNPLXX01,2030,37.5
R1,PWRCOGNPLXX01,2031,37.5
R1,PWRCOGNPLXX01,2032,37.5
R1,PWRCOGNPLXX01,2033,37.5
R1,PWRCOGNPLXX01,2034,37.5
R1,PWRCOGNPLXX01,2035,37.5
R1,PWRCOGNPLXX01,2036,37.5
R1,PWRCOGNPLXX01,2037,37.5
R1,PWRCOGNPLXX01,2038,37.5
R1,PWRCOGNPLXX01,2039,37.5
R1,PWRCOGNPLXX01,2040,37.5
R1,PWRCOGNPLXX01,2041,37.5
R1,PWRCOGNPLXX01,2042,37.5
R1,PWRCOGNPLXX01,2043,37.5
R1,PWRCOGNPLXX01,2044,37.5
R1,PWRCOGNPLXX01,2045,37.5
R1,PWRCOGNPLXX01,2046,37.5
R1,PWRCOGNPLXX01,2047,37.5
R1,PWRCOGNPLXX01,2048,37.5
R1,PWRCOGNPLXX01,2049,37.5
R1,PWRCOGNPLXX01,2050,37.5
R1,PWRCOGNPLXX01,2051,37.5
R1,PWRCOGNPLXX01,2052,37.5
R1,PWRCOGNPLXX01,2053,37.5
R1,PWRCOGNPLXX01,2054,37.5
R1,PWRCOGNPLXX01,2055,37.5
R1,PWRCOGNPLXX01,2056,37.5
R1,PWRCOGNPLXX01,2057,37.5
R1,PWRCOGNPLXX01,2058,37.5
R1,PWRCOGNPLXX01,2059,37.5
R1,PWRCOGNPLXX01,2060,37.5
R1,PWRCOGNPLXX01,2061,37.5
R1,PWRCOGNPLXX01,2062,37.5
R1,PWRCOGNPLXX01,2063,37.5
R1,PWRCOGNPLXX01,2064,37.5
R1,PWRCOGNPLXX01,2065,37.5
R1,PWRCOGNPLXX01,2066,37.5
R1,PWRCOGNPLXX01,2067,37.5
R1,PWRCOGNPLXX01,2068,37.5
R1,PWRCOGNPLXX01,2069,37.5
R1,PWRCOGNPLXX01,2070,37.5
R1,PWRCSPNPLXX01,2020,122.5
R1,PWRCSPNPLXX01,2021,122.5
R1,PWRCSPNPLXX01,2022,122.5
R1,PWRCSPNPLXX01,2023,122.5
R1,PWRCSPNPLXX01,2024,122.5
R1,PWRCSPNPLXX01,2025,122.5
R1,PWRCSPNPLXX01,2026,122.5
R1,PWRCSPNPLXX01,2027,122.5
R1,PWRCSPNPLXX01,2028,122.5
R1,PWRCSPNPLXX01,2029,122.5
R1,PWRCSPNPLXX01,2030,122.5
R1,PWRCSPNPLXX01,2031,121
R1,PWRCSPNPLXX01,2032,119.5
R1,PWRCSPNPLXX01,2033,118
R1,PWRCSPNPLXX01,2034,116.5
R1,PWRCSPNPLXX01,2035,115
R1,PWRCSPNPLXX01,2036,113.5
R1,PWRCSPNPLXX01,2037,112
R1,PWRCSPNPLXX01,2038,110.5
R1,PWRCSPNPLXX01,2039,109
R1,PWRCSPNPLXX01,2040,107.5
R1,PWRCSPNPLXX01,2041,107.5
R1,PWRCSPNPLXX01,2042,107.5
R1,PWRCSPNPLXX01,2043,107.5
R1,PWRCSPNPLXX01,2044,107.5
R1,PWRCSPNPLXX01,2045,107.5
R1,PWRCSPNPLXX01,2046,107.5
R1,PWRCSPNPLXX01,2047,107.5
R1,PWRCSPNPLXX01,2048,107.5
R1,PWRCSPNPLXX01,2049,107.5
R1,PWRCSPNPLXX01,2050,107.5
R1,PWRCSPNPLXX01,2051,107.5
R1,PWRCSPNPLXX01,2052,107.5
R1,PWRCSPNPLXX01,2053,107.5
R1,PWRCSPNPLXX01,2054,107.5
R1,PWRCSPNPLXX01,2055,107.5
R1,PWRCSPNPLXX01,2056,107.5
R1,PWRCSPNPLXX01,2057,107.5
R1,PWRCSPNPLXX01,2058,107.5
R1,PWRCSPNPLXX01,2059,107.5
R1,PWRCSPNPLXX01,2060,107.5
R1,PWRCSPNPLXX01,2061,107.5
R1,PWRCSPNPLXX01,2062,107.5
R1,PWRCSPNPLXX01,2063,107.5
R1,PWRCSPNPLXX01,2064,107.5
R1,PWRCSPNPLXX01,2065,107.5
R1,PWRCSPNPLXX01,2066,107.5
R1,PWRCSPNPLXX01,2067,107.5
R1,PWRCSPNPLXX01,2068,107.5
R1,PWRCSPNPLXX01,2069,107.5
R1,PWRCSPNPLXX01,2070,107.5
R1,PWRGEONPLXX01,2020,52.5
R1,PWRGEONPLXX01,2021,52.5
R1,PWRGEONPLXX01,2022,52.5
R1,PWRGEONPLXX01,2023,52.5
R1,PWRGEONPLXX01,2024,52.5
R1,PWRGEONPLXX01,2025,52.5
R1,PWRGEONPLXX01,2026,52.5
R1,PWRGEONPLXX01,2027,52.5
R1,PWRGEONPLXX01,2028,52.5
R1,PWRGEONPLXX01,2029,52.5
R1,PWRGEONPLXX01,2030,52.5
R1,PWRGEONPLXX01,2031,52.25
R1,PWRGEONPLXX01,2032,52
R1,PWRGEONPLXX01,2033,51.75
R1,PWRGEONPLXX01,2034,51.5
R1,PWRGEONPLXX01,2035,51.25
R1,PWRGEONPLXX01,2036,51
R1,PWRGEONPLXX01,2037,50.75
R1,PWRGEONPLXX01,2038,50.5
R1,PWRGEONPLXX01,2039,50.25
R1,PWRGEONPLXX01,2040,50
R1,PWRGEONPLXX01,2041,50
R1,PWRGEONPLXX01,2042,50
R1,PWRGEONPLXX01,2043,50
R1,PWRGEONPLXX01,2044,50
R1,PWRGEONPLXX01,2045,50
R1,PWRGEONPLXX01,2046,50
R1,PWRGEONPLXX01,2047,50
R1,PWRGEONPLXX01,2048,50
R1,PWRGEONPLXX01,2049,50
R1,PWRGEONPLXX01,2050,50
R1,PWRGEONPLXX01,2051,50
R1,PWRGEONPLXX01,2052,50
R1,PWRGEONPLXX01,2053,50
R1,PWRGEONPLXX01,2054,50
R1,PWRGEONPLXX01,2055,50
R1,PWRGEONPLXX01,2056,50
R1,PWRGEONPLXX01,2057,50
R1,PWRGEONPLXX01,2058,50
R1,PWRGEONPLXX01,2059,50
R1,PWRGEONPLXX01,2060,50
R1,PWRGEONPLXX01,2061,50
R1,PWRGEONPLXX01,2062,50
R1,PWRGEONPLXX01,2063,50
R1,PWRGEONPLXX01,2064,50
R1,PWRGEONPLXX01,2065,50
R1,PWRGEONPLXX01,2066,50
R1,PWRGEONPLXX01,2067,50
R1,PWRGEONPLXX01,2068,50
R1,PWRGEONPLXX01,2069,50
R1,PWRGEONPLXX01,2070,50
R1,PWRHYDNPLXX01,2020,50
R1,PWRHYDNPLXX01,2021,50
R1,PWRHYDNPLXX01,2022,50
R1,PWRHYDNPLXX01,2023,50
R1,PWRHYDNPLXX01,2024,50
R1,PWRHYDNPLXX01,2025,50
R1,PWRHYDNPLXX01,2026,50
R1,PWRHYDNPLXX01,2027,50
R1,PWRHYDNPLXX01,2028,50
R1,PWRHYDNPLXX01,2029,50
R1,PWRHYDNPLXX01,2030,50
R1,PWRHYDNPLXX01,2031,50
R1,PWRHYDNPLXX01,2032,50
R1,PWRHYDNPLXX01,2033,50
R1,PWRHYDNPLXX01,2034,50
R1,PWRHYDNPLXX01,2035,50
R1,PWRHYDNPLXX01,2036,50
R1,PWRHYDNPLXX01,2037,50
R1,PWRHYDNPLXX01,2038,50
R1,PWRHYDNPLXX01,2039,50
R1,PWRHYDNPLXX01,2040,50
R1,PWRHYDNPLXX01,2041,50
R1,PWRHYDNPLXX01,2042,50
R1,PWRHYDNPLXX01,2043,50
R1,PWRHYDNPLXX01,2044,50
R1,PWRHYDNPLXX01,2045,50
R1,PWRHYDNPLXX01,2046,50
R1,PWRHYDNPLXX01,2047,50
R1,PWRHYDNPLXX01,2048,50
R1,PWRHYDNPLXX01,2049,50
R1,PWRHYDNPLXX01,2050,50
R1,PWRHYDNPLXX01,2051,50
R1,PWRHYDNPLXX01,2052,50
R1,PWRHYDNPLXX01,2053,50
R1,PWRHYDNPLXX01,2054,50
R1,PWRHYDNPLXX01,2055,50
R1,PWRHYDNPLXX01,2056,50
R1,PWRHYDNPLXX01,2057,50
R1,PWRHYDNPLXX01,2058,50
R1,PWRHYDNPLXX01,2059,50
R1,PWRHYDNPLXX01,2060,50
R1,PWRHYDNPLXX01,2061,50
R1,PWRHYDNPLXX01,2062,50
R1,PWRHYDNPLXX01,2063,50
R1,PWRHYDNPLXX01,2064,50
R1,PWRHYDNPLXX01,2065,50
R1,PWRHYDNPLXX01,2066,50
R1,PWRHYDNPLXX01,2067,50
R1,PWRHYDNPLXX01,2068,50
R1,PWRHYDNPLXX01,2069,50
R1,PWRHYDNPLXX01,2070,50
R1,PWROCGNPLXX00,2020,21.25
R1,PWROCGNPLXX00,2021,21.25
R1,PWROCGNPLXX00,2022,21.25
R1,PWROCGNPLXX00,2023,21.25
R1,PWROCGNPLXX00,2024,21.25
R1,PWROCGNPLXX00,2025,21.25
R1,PWROCGNPLXX00,2026,21.25
R1,PWROCGNPLXX00,2027,21.25
R1,PWROCGNPLXX00,2028,21.25
R1,PWROCGNPLXX00,2029,21.25
R1,PWROCGNPLXX00,2030,21.25
R1,PWROCGNPLXX00,2031,21.25
R1,PWROCGNPLXX00,2032,21.25
R1,PWROCGNPLXX00,2033,21.25
R1,PWROCGNPLXX00,2034,21.25
R1,PWROCGNPLXX00,2035,21.25
R1,PWROCGNPLXX00,2036,21.25
R1,PWROCGNPLXX00,2037,21.25
R1,PWROCGNPLXX00,2038,21.25
R1,PWROCGNPLXX00,2039,21.25
R1,PWROCGNPLXX00,2040,21.25
R1,PWROCGNPLXX00,2041,21.25
R1,PWROCGNPLXX00,2042,21.25
R1,PWROCGNPLXX00,2043,21.25
R1,PWROCGNPLXX00,2044,21.25
R1,PWROCGNPLXX00,2045,21.25
R1,PWROCGNPLXX00,2046,21.25
R1,PWROCGNPLXX00,2047,21.25
R1,PWROCGNPLXX00,2048,21.25
R1,PWROCGNPLXX00,2049,21.25
R1,PWROCGNPLXX00,2050,21.25
R1,PWROCGNPLXX00,2051,21.25
R1,PWROCGNPLXX00,2052,21.25
R1,PWROCGNPLXX00,2053,21.25
R1,PWROCGNPLXX00,2054,21.25
R1,PWROCGNPLXX00,2055,21.25
R1,PWROCGNPLXX00,2056,21.25
R1,PWROCGNPLXX00,2057,21.25
R1,PWROCGNPLXX00,2058,21.25
R1,PWROCGNPLXX00,2059,21.25
R1,PWROCGNPLXX00,2060,21.25
R1,PWROCGNPLXX00,2061,21.25
R1,PWROCGNPLXX00,2062,21.25
R1,PWROCGNPLXX00,2063,21.25
R1,PWROCGNPLXX00,2064,21.25
R1,PWROCGNPLXX00,2065,21.25
R1,PWROCGNPLXX00,2066,21.25
R1,PWROCGNPLXX00,2067,21.25
R1,PWROCGNPLXX00,2068,21.25
R1,PWROCGNPLXX00,2069,21.25
R1,PWROCGNPLXX00,2070,21.25
R1,PWROCGNPLXX01,2020,21.25
R1,PWROCGNPLXX01,2021,21.25
R1,PWROCGNPLXX01,2022,21.25
R1,PWROCGNPLXX01,2023,21.25
R1,PWROCGNPLXX01,2024,21.25
R1,PWROCGNPLXX01,2025,21.25
R1,PWROCGNPLXX01,2026,21.25
R1,PWROCGNPLXX01,2027,21.25
R1,PWROCGNPLXX01,2028,21.25
R1,PWROCGNPLXX01,2029,21.25
R1,PWROCGNPLXX01,2030,21.25
R1,PWROCGNPLXX01,2031,21.25
R1,PWROCGNPLXX01,2032,21.25
R1,PWROCGNPLXX01,2033,21.25
R1,PWROCGNPLXX01,2034,21.25
R1,PWROCGNPLXX01,2035,21.25
R1,PWROCGNPLXX01,2036,21.25
R1,PWROCGNPLXX01,2037,21.25
R1,PWROCGNPLXX01,2038,21.25
R1,PWROCGNPLXX01,2039,21.25
R1,PWROCGNPLXX01,2040,21.25
R1,PWROCGNPLXX01,2041,21.25
R1,PWROCGNPLXX01,2042,21.25
R1,PWROCGNPLXX01,2043,21.25
R1,PWROCGNPLXX01,2044,21.25
R1,PWROCGNPLXX01,2045,21.25
R1,PWROCGNPLXX01,2046,21.25
R1,PWROCGNPLXX01,2047,21.25
R1,PWROCGNPLXX01,2048,21.25
R1,PWROCGNPLXX01,2049,21.25
R1,PWROCGNPLXX01,2050,21.25
R1,PWROCGNPLXX01,2051,21.25
R1,PWROCGNPLXX01,2052,21.25
R1,PWROCGNPLXX01,2053,21.25
R1,PWROCGNPLXX01,2054,21.25
R1,PWROCGNPLXX01,2055,21.25
R1,PWROCGNPLXX01,2056,21.25
R1,PWROCGNPLXX01,2057,21.25
R1,PWROCGNPLXX01,2058,21.25
R1,PWROCGNPLXX01,2059,21.25
R1,PWROCGNPLXX01,2060,21.25
R1,PWROCGNPLXX01,2061,21.25
R1,PWROCGNPLXX01,2062,21.25
R1,PWROCGNPLXX01,2063,21.25
R1,PWROCGNPLXX01,2064,21.25
R1,PWROCGNPLXX01,2065,21.25
R1,PWROCGNPLXX01,2066,21.25
R1,PWROCGNPLXX01,2067,21.25
R1,PWROCGNPLXX01,2068,21.25
R1,PWROCGNPLXX01,2069,21.25
R1,PWROCGNPLXX01,2070,21.25
R1,PWROILNPLXX01,2020,21
R1,PWROILNPLXX01,2021,21
R1,PWROILNPLXX01,2022,21
R1,PWROILNPLXX01,2023,21
R1,PWROILNPLXX01,2024,21
R1,PWROILNPLXX01,2025,21
R1,PWROILNPLXX01,2026,21
R1,PWROILNPLXX01,2027,21
R1,PWROILNPLXX01,2028,21
R1,PWROILNPLXX01,2029,21
R1,PWROILNPLXX01,2030,21
R1,PWROILNPLXX01,2031,21
R1,PWROILNPLXX01,2032,21
R1,PWROILNPLXX01,2033,21
R1,PWROILNPLXX01,2034,21
R1,PWROILNPLXX01,2035,21
R1,PWROILNPLXX01,2036,21
R1,PWROILNPLXX01,2037,21
R1,PWROILNPLXX01,2038,21
R1,PWROILNPLXX01,2039,21
R1,PWROILNPLXX01,2040,21
R1,PWROILNPLXX01,2041,21
R1,PWROILNPLXX01,2042,21
R1,PWROILNPLXX01,2043,21
R1,PWROILNPLXX01,2044,21
R1,PWROILNPLXX01,2045,21
R1,PWROILNPLXX01,2046,21
R1,PWROILNPLXX01,2047,21
R1,PWROILNPLXX01,2048,21
R1,PWROILNPLXX01,2049,21
R1,PWROILNPLXX01,2050,21
R1,PWROILNPLXX01,2051,21
R1,PWROILNPLXX01,2052,21
R1,PWROILNPLXX01,2053,21
R1,PWROILNPLXX01,2054,21
R1,PWROILNPLXX01,2055,21
R1,PWROILNPLXX01,2056,21
R1,PWROILNPLXX01,2057,21
R1,PWROILNPLXX01,2058,21
R1,PWROILNPLXX01,2059,21
R1,PWROILNPLXX01,2060,21
R1,PWROILNPLXX01,2061,21
R1,PWROILNPLXX01,2062,21
R1,PWROILNPLXX01,2063,21
R1,PWROILNPLXX01,2064,21
R1,PWROILNPLXX01,2065,21
R1,PWROILNPLXX01,2066,21
R1,PWROILNPLXX01,2067,21
R1,PWROILNPLXX01,2068,21
R1,PWROILNPLXX01,2069,21
R1,PWROILNPLXX01,2070,21
R1,PWROTHNPLXX01,2020,21
R1,PWROTHNPLXX01,2021,21
R1,PWROTHNPLXX01,2022,21
R1,PWROTHNPLXX01,2023,21
R1,PWROTHNPLXX01,2024,21
R1,PWROTHNPLXX01,2025,21
R1,PWROTHNPLXX01,2026,21
R1,PWROTHNPLXX01,2027,21
R1,PWROTHNPLXX01,2028,21
R1,PWROTHNPLXX01,2029,21
R1,PWROTHNPLXX01,2030,21
R1,PWROTHNPLXX01,2031,21
R1,PWROTHNPLXX01,2032,21
R1,PWROTHNPLXX01,2033,21
R1,PWROTHNPLXX01,2034,21
R1,PWROTHNPLXX01,2035,21
R1,PWROTHNPLXX01,2036,21
R1,PWROTHNPLXX01,2037,21
R1,PWROTHNPLXX01,2038,21
R1,PWROTHNPLXX01,2039,21
R1,PWROTHNPLXX01,2040,21
R1,PWROTHNPLXX01,2041,21
R1,PWROTHNPLXX01,2042,21
R1,PWROTHNPLXX01,2043,21
R1,PWROTHNPLXX01,2044,21
R1,PWROTHNPLXX01,2045,21
R1,PWROTHNPLXX01,2046,21
